t,MV,PV,DV
5.200000000000000000e+01,6.000000000000002842e+01,2.573000000000000043e+01,5.000000000000000000e+01
5.300000000000000000e+01,6.000000000000000711e+01,2.582999999999999829e+01,5.000000000000000000e+01
5.400000000000000000e+01,6.000000000000000000e+01,2.605000000000000071e+01,5.000000000000000000e+01
5.500000000000000000e+01,5.999999999999999289e+01,2.605000000000000071e+01,5.000000000000000000e+01
5.600000000000000000e+01,5.999999999999998579e+01,2.625000000000000000e+01,5.000000000000000000e+01
5.700000000000000000e+01,6.000000000000001421e+01,2.637999999999999901e+01,5.000000000000000000e+01
5.800000000000000000e+01,6.000000000000002132e+01,2.646999999999999886e+01,5.000000000000000000e+01
5.900000000000000000e+01,6.000000000000000711e+01,2.667000000000000171e+01,5.000000000000000000e+01
6.000000000000000000e+01,5.999999999999999289e+01,2.673000000000000043e+01,5.000000000000000000e+01
6.100000000000000000e+01,6.000000000000002132e+01,2.682999999999999829e+01,5.000000000000000000e+01
6.200000000000000000e+01,6.000000000000000000e+01,2.701999999999999957e+01,5.000000000000000000e+01
6.300000000000000000e+01,5.999999999999998579e+01,2.701999999999999957e+01,5.000000000000000000e+01
6.400000000000000000e+01,5.999999999999999289e+01,2.733999999999999986e+01,5.000000000000000000e+01
6.500000000000000000e+01,5.999999999999998579e+01,2.733999999999999986e+01,5.000000000000000000e+01
6.600000000000000000e+01,5.999999999999999289e+01,2.744000000000000128e+01,5.000000000000000000e+01
6.700000000000000000e+01,6.000000000000000711e+01,2.767000000000000171e+01,5.000000000000000000e+01
6.800000000000000000e+01,6.000000000000000711e+01,2.769999999999999929e+01,5.000000000000000000e+01
6.900000000000000000e+01,6.000000000000000000e+01,2.778999999999999915e+01,5.000000000000000000e+01
7.000000000000000000e+01,5.999999999999999289e+01,2.798999999999999844e+01,5.000000000000000000e+01
7.100000000000000000e+01,6.000000000000001421e+01,2.807999999999999829e+01,5.000000000000000000e+01
7.200000000000000000e+01,6.000000000000000000e+01,2.830999999999999872e+01,5.000000000000000000e+01
7.300000000000000000e+01,5.999999999999999289e+01,2.830999999999999872e+01,5.000000000000000000e+01
7.400000000000000000e+01,6.000000000000000711e+01,2.857000000000000028e+01,5.000000000000000000e+01
7.500000000000000000e+01,6.000000000000000000e+01,2.862999999999999901e+01,5.000000000000000000e+01
7.600000000000000000e+01,5.999999999999999289e+01,2.867000000000000171e+01,5.000000000000000000e+01
7.700000000000000000e+01,6.000000000000000711e+01,2.896000000000000085e+01,5.000000000000000000e+01
7.800000000000000000e+01,6.000000000000001421e+01,2.896000000000000085e+01,5.000000000000000000e+01
7.900000000000000000e+01,5.999999999999999289e+01,2.925000000000000000e+01,5.000000000000000000e+01
8.000000000000000000e+01,6.000000000000000000e+01,2.928000000000000114e+01,5.000000000000000000e+01
8.100000000000000000e+01,6.000000000000000711e+01,2.944000000000000128e+01,5.000000000000000000e+01
8.200000000000000000e+01,6.000000000000000000e+01,2.960000000000000142e+01,5.000000000000000000e+01
8.300000000000000000e+01,6.000000000000000711e+01,2.962999999999999901e+01,5.000000000000000000e+01
8.400000000000000000e+01,5.999999999999999289e+01,2.989000000000000057e+01,5.000000000000000000e+01
8.500000000000000000e+01,5.999999999999999289e+01,2.992000000000000171e+01,5.000000000000000000e+01
8.600000000000000000e+01,5.999999999999998579e+01,3.007999999999999829e+01,5.000000000000000000e+01
8.700000000000000000e+01,6.000000000000001421e+01,3.023999999999999844e+01,5.000000000000000000e+01
8.800000000000000000e+01,6.000000000000000711e+01,3.041000000000000014e+01,5.000000000000000000e+01
8.900000000000000000e+01,5.999999999999998579e+01,3.057000000000000028e+01,5.000000000000000000e+01
9.000000000000000000e+01,6.000000000000000000e+01,3.057000000000000028e+01,5.000000000000000000e+01
9.100000000000000000e+01,6.000000000000000000e+01,3.076000000000000156e+01,5.000000000000000000e+01
9.200000000000000000e+01,6.000000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01
9.300000000000000000e+01,5.999999999999999289e+01,3.094999999999999929e+01,5.000000000000000000e+01
9.400000000000000000e+01,5.999999999999999289e+01,3.121000000000000085e+01,5.000000000000000000e+01
9.500000000000000000e+01,6.000000000000000000e+01,3.123999999999999844e+01,5.000000000000000000e+01
9.600000000000000000e+01,5.999999999999999289e+01,3.137000000000000099e+01,5.000000000000000000e+01
9.700000000000000000e+01,5.999999999999999289e+01,3.153000000000000114e+01,5.000000000000000000e+01
9.800000000000000000e+01,5.999999999999999289e+01,3.157000000000000028e+01,5.000000000000000000e+01
9.900000000000000000e+01,6.000000000000000000e+01,3.182000000000000028e+01,5.000000000000000000e+01
1.000000000000000000e+02,6.000000000000001421e+01,3.185999999999999943e+01,5.000000000000000000e+01
1.010000000000000000e+02,5.999999999999999289e+01,3.214999999999999858e+01,5.000000000000000000e+01
1.020000000000000000e+02,5.999999999999999289e+01,3.221000000000000085e+01,5.000000000000000000e+01
1.030000000000000000e+02,6.000000000000000711e+01,3.239999999999999858e+01,5.000000000000000000e+01
1.040000000000000000e+02,6.000000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01
1.050000000000000000e+02,5.999999999999999289e+01,3.256000000000000227e+01,5.000000000000000000e+01
1.060000000000000000e+02,6.000000000000001421e+01,3.282000000000000028e+01,5.000000000000000000e+01
1.070000000000000000e+02,6.000000000000000711e+01,3.282000000000000028e+01,5.000000000000000000e+01
1.080000000000000000e+02,6.000000000000000000e+01,3.304999999999999716e+01,5.000000000000000000e+01
1.090000000000000000e+02,6.000000000000001421e+01,3.314000000000000057e+01,5.000000000000000000e+01
1.100000000000000000e+02,6.000000000000001421e+01,3.321000000000000085e+01,5.000000000000000000e+01
1.110000000000000000e+02,6.000000000000000000e+01,3.346999999999999886e+01,5.000000000000000000e+01
1.120000000000000000e+02,6.000000000000000711e+01,3.346999999999999886e+01,5.000000000000000000e+01
1.130000000000000000e+02,5.999999999999998579e+01,3.368999999999999773e+01,5.000000000000000000e+01
1.140000000000000000e+02,6.000000000000000711e+01,3.378999999999999915e+01,5.000000000000000000e+01
1.150000000000000000e+02,6.000000000000000000e+01,3.382000000000000028e+01,5.000000000000000000e+01
1.160000000000000000e+02,6.000000000000000711e+01,3.397999999999999687e+01,5.000000000000000000e+01
1.170000000000000000e+02,5.999999999999999289e+01,3.410999999999999943e+01,5.000000000000000000e+01
1.180000000000000000e+02,6.000000000000000711e+01,3.421000000000000085e+01,5.000000000000000000e+01
1.190000000000000000e+02,6.000000000000000711e+01,3.442999999999999972e+01,5.000000000000000000e+01
1.200000000000000000e+02,5.999999999999999289e+01,3.442999999999999972e+01,5.000000000000000000e+01
1.210000000000000000e+02,6.000000000000000711e+01,3.471999999999999886e+01,5.000000000000000000e+01
1.220000000000000000e+02,5.999999999999999289e+01,3.475999999999999801e+01,5.000000000000000000e+01
1.230000000000000000e+02,5.999999999999999289e+01,3.478999999999999915e+01,5.000000000000000000e+01
1.240000000000000000e+02,6.000000000000001421e+01,3.495000000000000284e+01,5.000000000000000000e+01
1.250000000000000000e+02,6.000000000000000711e+01,3.507999999999999829e+01,5.000000000000000000e+01
1.260000000000000000e+02,6.000000000000000711e+01,3.521000000000000085e+01,5.000000000000000000e+01
1.270000000000000000e+02,6.000000000000000000e+01,3.539999999999999858e+01,5.000000000000000000e+01
1.280000000000000000e+02,6.000000000000000000e+01,3.539999999999999858e+01,5.000000000000000000e+01
1.290000000000000000e+02,5.999999999999999289e+01,3.550000000000000000e+01,5.000000000000000000e+01
1.300000000000000000e+02,5.999999999999999289e+01,3.571999999999999886e+01,5.000000000000000000e+01
1.310000000000000000e+02,6.000000000000000000e+01,3.582000000000000028e+01,5.000000000000000000e+01
1.320000000000000000e+02,6.000000000000001421e+01,3.597999999999999687e+01,5.000000000000000000e+01
1.330000000000000000e+02,6.000000000000000000e+01,3.603999999999999915e+01,5.000000000000000000e+01
1.340000000000000000e+02,6.000000000000001421e+01,3.607999999999999829e+01,5.000000000000000000e+01
1.350000000000000000e+02,6.000000000000001421e+01,3.624000000000000199e+01,5.000000000000000000e+01
1.360000000000000000e+02,5.999999999999999289e+01,3.636999999999999744e+01,5.000000000000000000e+01
1.370000000000000000e+02,5.999999999999999289e+01,3.650000000000000000e+01,5.000000000000000000e+01
1.380000000000000000e+02,6.000000000000000000e+01,3.668999999999999773e+01,5.000000000000000000e+01
1.390000000000000000e+02,5.999999999999999289e+01,3.668999999999999773e+01,5.000000000000000000e+01
1.400000000000000000e+02,6.000000000000000000e+01,3.678999999999999915e+01,5.000000000000000000e+01
1.410000000000000000e+02,6.000000000000000000e+01,3.700999999999999801e+01,5.000000000000000000e+01
1.420000000000000000e+02,6.000000000000000711e+01,3.700999999999999801e+01,5.000000000000000000e+01
1.430000000000000000e+02,6.000000000000000711e+01,3.710999999999999943e+01,5.000000000000000000e+01
1.440000000000000000e+02,5.999999999999999289e+01,3.732999999999999829e+01,5.000000000000000000e+01
1.450000000000000000e+02,6.000000000000000000e+01,3.732999999999999829e+01,5.000000000000000000e+01
1.460000000000000000e+02,6.000000000000000711e+01,3.742999999999999972e+01,5.000000000000000000e+01
1.470000000000000000e+02,6.000000000000000000e+01,3.761999999999999744e+01,5.000000000000000000e+01
1.480000000000000000e+02,6.000000000000000000e+01,3.765999999999999659e+01,5.000000000000000000e+01
1.490000000000000000e+02,5.999999999999999289e+01,3.765999999999999659e+01,5.000000000000000000e+01
1.500000000000000000e+02,6.000000000000000000e+01,3.795000000000000284e+01,5.000000000000000000e+01
1.510000000000000000e+02,6.000000000000000000e+01,3.797999999999999687e+01,5.000000000000000000e+01
1.520000000000000000e+02,6.000000000000000711e+01,3.797999999999999687e+01,5.000000000000000000e+01
1.530000000000000000e+02,6.000000000000000000e+01,3.824000000000000199e+01,5.000000000000000000e+01
1.540000000000000000e+02,6.000000000000000711e+01,3.829999999999999716e+01,5.000000000000000000e+01
1.550000000000000000e+02,6.000000000000000000e+01,3.829999999999999716e+01,5.000000000000000000e+01
1.560000000000000000e+02,5.999999999999999289e+01,3.842999999999999972e+01,5.000000000000000000e+01
1.570000000000000000e+02,5.999999999999999289e+01,3.861999999999999744e+01,5.000000000000000000e+01
1.580000000000000000e+02,6.000000000000000000e+01,3.861999999999999744e+01,5.000000000000000000e+01
1.590000000000000000e+02,6.000000000000000711e+01,3.868999999999999773e+01,5.000000000000000000e+01
1.600000000000000000e+02,6.000000000000000000e+01,3.895000000000000284e+01,5.000000000000000000e+01
1.610000000000000000e+02,5.999999999999999289e+01,3.895000000000000284e+01,5.000000000000000000e+01
1.620000000000000000e+02,6.000000000000000000e+01,3.895000000000000284e+01,5.000000000000000000e+01
1.630000000000000000e+02,5.999999999999999289e+01,3.924000000000000199e+01,5.000000000000000000e+01
1.640000000000000000e+02,6.000000000000000000e+01,3.927000000000000313e+01,5.000000000000000000e+01
1.650000000000000000e+02,6.000000000000000711e+01,3.935999999999999943e+01,5.000000000000000000e+01
1.660000000000000000e+02,5.999999999999999289e+01,3.953000000000000114e+01,5.000000000000000000e+01
1.670000000000000000e+02,6.000000000000000000e+01,3.959000000000000341e+01,5.000000000000000000e+01
1.680000000000000000e+02,6.000000000000000000e+01,3.961999999999999744e+01,5.000000000000000000e+01
1.690000000000000000e+02,6.000000000000000000e+01,3.968999999999999773e+01,5.000000000000000000e+01
1.700000000000000000e+02,6.000000000000000000e+01,3.990999999999999659e+01,5.000000000000000000e+01
1.710000000000000000e+02,6.000000000000000000e+01,3.990999999999999659e+01,5.000000000000000000e+01
1.720000000000000000e+02,6.000000000000000000e+01,3.993999999999999773e+01,5.000000000000000000e+01
1.730000000000000000e+02,6.000000000000000711e+01,4.020000000000000284e+01,5.000000000000000000e+01
1.740000000000000000e+02,6.000000000000000711e+01,4.022999999999999687e+01,5.000000000000000000e+01
1.750000000000000000e+02,6.000000000000000711e+01,4.022999999999999687e+01,5.000000000000000000e+01
1.760000000000000000e+02,6.000000000000000000e+01,4.042999999999999972e+01,5.000000000000000000e+01
1.770000000000000000e+02,6.000000000000000711e+01,4.052000000000000313e+01,5.000000000000000000e+01
1.780000000000000000e+02,5.999999999999999289e+01,4.056000000000000227e+01,5.000000000000000000e+01
1.790000000000000000e+02,5.999999999999999289e+01,4.059000000000000341e+01,5.000000000000000000e+01
1.800000000000000000e+02,6.000000000000000711e+01,4.081000000000000227e+01,5.000000000000000000e+01
1.810000000000000000e+02,6.000000000000000000e+01,4.088000000000000256e+01,5.000000000000000000e+01
1.820000000000000000e+02,6.000000000000000000e+01,4.093999999999999773e+01,5.000000000000000000e+01
1.830000000000000000e+02,6.000000000000000000e+01,4.090999999999999659e+01,5.000000000000000000e+01
1.840000000000000000e+02,6.000000000000000000e+01,4.120000000000000284e+01,5.000000000000000000e+01
1.850000000000000000e+02,6.000000000000000000e+01,4.120000000000000284e+01,5.000000000000000000e+01
1.860000000000000000e+02,6.000000000000000000e+01,4.122999999999999687e+01,5.000000000000000000e+01
1.870000000000000000e+02,6.000000000000000000e+01,4.139000000000000057e+01,5.000000000000000000e+01
1.880000000000000000e+02,6.000000000000000000e+01,4.152000000000000313e+01,5.000000000000000000e+01
1.890000000000000000e+02,6.000000000000000000e+01,4.152000000000000313e+01,5.000000000000000000e+01
1.900000000000000000e+02,6.000000000000000000e+01,4.152000000000000313e+01,5.000000000000000000e+01
1.910000000000000000e+02,6.000000000000000000e+01,4.167999999999999972e+01,5.000000000000000000e+01
1.920000000000000000e+02,6.000000000000000000e+01,4.181000000000000227e+01,5.000000000000000000e+01
1.930000000000000000e+02,6.000000000000000000e+01,4.190999999999999659e+01,5.000000000000000000e+01
1.940000000000000000e+02,6.000000000000000000e+01,4.193999999999999773e+01,5.000000000000000000e+01
1.950000000000000000e+02,6.000000000000000000e+01,4.217000000000000171e+01,5.000000000000000000e+01
1.960000000000000000e+02,6.000000000000000000e+01,4.217000000000000171e+01,5.000000000000000000e+01
1.970000000000000000e+02,6.000000000000000000e+01,4.220000000000000284e+01,5.000000000000000000e+01
1.980000000000000000e+02,6.000000000000000000e+01,4.222999999999999687e+01,5.000000000000000000e+01
1.990000000000000000e+02,6.000000000000000000e+01,4.246000000000000085e+01,5.000000000000000000e+01
2.000000000000000000e+02,6.000000000000000000e+01,4.249000000000000199e+01,5.000000000000000000e+01
2.010000000000000000e+02,6.000000000000000000e+01,4.249000000000000199e+01,5.000000000000000000e+01
2.020000000000000000e+02,6.000000000000000000e+01,4.267999999999999972e+01,5.000000000000000000e+01
2.030000000000000000e+02,6.000000000000000000e+01,4.278000000000000114e+01,5.000000000000000000e+01
2.040000000000000000e+02,6.000000000000000000e+01,4.281000000000000227e+01,5.000000000000000000e+01
2.050000000000000000e+02,6.000000000000000000e+01,4.281000000000000227e+01,5.000000000000000000e+01
2.060000000000000000e+02,6.000000000000000000e+01,4.281000000000000227e+01,5.000000000000000000e+01
2.070000000000000000e+02,6.000000000000000000e+01,4.307000000000000028e+01,5.000000000000000000e+01
2.080000000000000000e+02,6.000000000000000000e+01,4.313000000000000256e+01,5.000000000000000000e+01
2.090000000000000000e+02,6.000000000000000000e+01,4.313000000000000256e+01,5.000000000000000000e+01
2.100000000000000000e+02,6.000000000000000000e+01,4.320000000000000284e+01,5.000000000000000000e+01
2.110000000000000000e+02,6.000000000000000000e+01,4.346000000000000085e+01,5.000000000000000000e+01
2.120000000000000000e+02,6.000000000000000711e+01,4.346000000000000085e+01,5.000000000000000000e+01
2.130000000000000000e+02,6.000000000000000000e+01,4.359000000000000341e+01,5.000000000000000000e+01
2.140000000000000000e+02,6.000000000000000000e+01,4.361999999999999744e+01,5.000000000000000000e+01
2.150000000000000000e+02,5.999999999999999289e+01,4.375000000000000000e+01,5.000000000000000000e+01
2.160000000000000000e+02,6.000000000000000000e+01,4.378000000000000114e+01,5.000000000000000000e+01
2.170000000000000000e+02,6.000000000000000000e+01,4.378000000000000114e+01,5.000000000000000000e+01
2.180000000000000000e+02,6.000000000000000000e+01,4.378000000000000114e+01,5.000000000000000000e+01
2.190000000000000000e+02,6.000000000000000000e+01,4.400000000000000000e+01,5.000000000000000000e+01
2.200000000000000000e+02,6.000000000000000000e+01,4.410000000000000142e+01,5.000000000000000000e+01
2.210000000000000000e+02,6.000000000000000000e+01,4.410000000000000142e+01,5.000000000000000000e+01
2.220000000000000000e+02,6.000000000000000000e+01,4.410000000000000142e+01,5.000000000000000000e+01
2.230000000000000000e+02,5.999999999999999289e+01,4.422999999999999687e+01,5.000000000000000000e+01
2.240000000000000000e+02,6.000000000000000000e+01,4.425999999999999801e+01,5.000000000000000000e+01
2.250000000000000000e+02,6.000000000000000000e+01,4.439000000000000057e+01,5.000000000000000000e+01
2.260000000000000000e+02,6.000000000000000711e+01,4.442000000000000171e+01,5.000000000000000000e+01
2.270000000000000000e+02,5.999999999999999289e+01,4.442000000000000171e+01,5.000000000000000000e+01
2.280000000000000000e+02,6.000000000000000000e+01,4.446000000000000085e+01,5.000000000000000000e+01
2.290000000000000000e+02,6.000000000000000000e+01,4.454999999999999716e+01,5.000000000000000000e+01
2.300000000000000000e+02,6.000000000000000000e+01,4.471000000000000085e+01,5.000000000000000000e+01
2.310000000000000000e+02,6.000000000000000711e+01,4.475000000000000000e+01,5.000000000000000000e+01
2.320000000000000000e+02,6.000000000000000000e+01,4.475000000000000000e+01,5.000000000000000000e+01
2.330000000000000000e+02,6.000000000000000000e+01,4.475000000000000000e+01,5.000000000000000000e+01
2.340000000000000000e+02,6.000000000000000000e+01,4.478000000000000114e+01,5.000000000000000000e+01
2.350000000000000000e+02,6.000000000000000000e+01,4.481000000000000227e+01,5.000000000000000000e+01
2.360000000000000000e+02,6.000000000000000000e+01,4.500000000000000000e+01,5.000000000000000000e+01
2.370000000000000000e+02,6.000000000000000000e+01,4.503999999999999915e+01,5.000000000000000000e+01
2.380000000000000000e+02,6.000000000000000000e+01,4.507000000000000028e+01,5.000000000000000000e+01
2.390000000000000000e+02,6.000000000000000000e+01,4.507000000000000028e+01,5.000000000000000000e+01
2.400000000000000000e+02,6.000000000000000000e+01,4.507000000000000028e+01,5.000000000000000000e+01
2.410000000000000000e+02,6.000000000000000000e+01,4.525999999999999801e+01,5.000000000000000000e+01
2.420000000000000000e+02,6.000000000000000000e+01,4.539000000000000057e+01,5.000000000000000000e+01
2.430000000000000000e+02,6.000000000000000000e+01,4.539000000000000057e+01,5.000000000000000000e+01
2.440000000000000000e+02,6.000000000000000000e+01,4.539000000000000057e+01,5.000000000000000000e+01
2.450000000000000000e+02,6.000000000000000000e+01,4.546000000000000085e+01,5.000000000000000000e+01
2.460000000000000000e+02,6.000000000000000000e+01,4.564999999999999858e+01,5.000000000000000000e+01
2.470000000000000000e+02,6.000000000000000000e+01,4.567999999999999972e+01,5.000000000000000000e+01
2.480000000000000000e+02,6.000000000000000000e+01,4.571000000000000085e+01,5.000000000000000000e+01
2.490000000000000000e+02,6.000000000000000000e+01,4.571000000000000085e+01,5.000000000000000000e+01
2.500000000000000000e+02,6.000000000000000000e+01,4.584000000000000341e+01,5.000000000000000000e+01
2.510000000000000000e+02,6.000000000000000000e+01,4.603999999999999915e+01,5.000000000000000000e+01
2.520000000000000000e+02,6.000000000000000000e+01,4.596999999999999886e+01,5.000000000000000000e+01
2.530000000000000000e+02,6.000000000000000000e+01,4.600000000000000000e+01,5.000000000000000000e+01
2.540000000000000000e+02,6.000000000000000000e+01,4.603999999999999915e+01,5.000000000000000000e+01
2.550000000000000000e+02,6.000000000000000000e+01,4.613000000000000256e+01,5.000000000000000000e+01
2.560000000000000000e+02,6.000000000000000000e+01,4.632999999999999829e+01,5.000000000000000000e+01
2.570000000000000000e+02,6.000000000000000000e+01,4.635999999999999943e+01,5.000000000000000000e+01
2.580000000000000000e+02,6.000000000000000000e+01,4.635999999999999943e+01,5.000000000000000000e+01
2.590000000000000000e+02,6.000000000000000711e+01,4.635999999999999943e+01,5.000000000000000000e+01
2.600000000000000000e+02,6.000000000000000000e+01,4.642000000000000171e+01,5.000000000000000000e+01
2.610000000000000000e+02,6.000000000000000000e+01,4.639000000000000057e+01,5.000000000000000000e+01
2.620000000000000000e+02,6.000000000000000000e+01,4.657999999999999829e+01,5.000000000000000000e+01
2.630000000000000000e+02,6.000000000000000000e+01,4.649000000000000199e+01,5.000000000000000000e+01
2.640000000000000000e+02,6.000000000000000000e+01,4.667999999999999972e+01,5.000000000000000000e+01
2.650000000000000000e+02,6.000000000000000000e+01,4.667999999999999972e+01,5.000000000000000000e+01
2.660000000000000000e+02,5.999999999999999289e+01,4.667999999999999972e+01,5.000000000000000000e+01
2.670000000000000000e+02,6.000000000000000000e+01,4.674000000000000199e+01,5.000000000000000000e+01
2.680000000000000000e+02,6.000000000000000000e+01,4.690999999999999659e+01,5.000000000000000000e+01
2.690000000000000000e+02,6.000000000000000711e+01,4.700000000000000000e+01,5.000000000000000000e+01
2.700000000000000000e+02,6.000000000000000000e+01,4.703000000000000114e+01,5.000000000000000000e+01
2.710000000000000000e+02,6.000000000000000000e+01,4.713000000000000256e+01,5.000000000000000000e+01
2.720000000000000000e+02,6.000000000000000000e+01,4.722999999999999687e+01,5.000000000000000000e+01
2.730000000000000000e+02,6.000000000000000000e+01,4.728999999999999915e+01,5.000000000000000000e+01
2.740000000000000000e+02,6.000000000000000000e+01,4.732000000000000028e+01,5.000000000000000000e+01
2.750000000000000000e+02,6.000000000000000000e+01,4.732000000000000028e+01,5.000000000000000000e+01
2.760000000000000000e+02,6.000000000000000000e+01,4.749000000000000199e+01,5.000000000000000000e+01
2.770000000000000000e+02,6.000000000000000000e+01,4.752000000000000313e+01,5.000000000000000000e+01
2.780000000000000000e+02,6.000000000000000000e+01,4.760999999999999943e+01,5.000000000000000000e+01
2.790000000000000000e+02,6.000000000000000000e+01,4.764999999999999858e+01,5.000000000000000000e+01
2.800000000000000000e+02,6.000000000000000000e+01,4.760999999999999943e+01,5.000000000000000000e+01
2.810000000000000000e+02,6.000000000000000000e+01,4.764999999999999858e+01,5.000000000000000000e+01
2.820000000000000000e+02,6.000000000000000000e+01,4.767999999999999972e+01,5.000000000000000000e+01
2.830000000000000000e+02,6.000000000000000000e+01,4.764999999999999858e+01,5.000000000000000000e+01
2.840000000000000000e+02,6.000000000000000000e+01,4.774000000000000199e+01,5.000000000000000000e+01
2.850000000000000000e+02,6.000000000000000000e+01,4.774000000000000199e+01,5.000000000000000000e+01
2.860000000000000000e+02,6.000000000000000000e+01,4.789999999999999858e+01,5.000000000000000000e+01
2.870000000000000000e+02,6.000000000000000000e+01,4.796999999999999886e+01,5.000000000000000000e+01
2.880000000000000000e+02,6.000000000000000000e+01,4.789999999999999858e+01,5.000000000000000000e+01
2.890000000000000000e+02,6.000000000000000000e+01,4.796999999999999886e+01,5.000000000000000000e+01
2.900000000000000000e+02,6.000000000000000000e+01,4.796999999999999886e+01,5.000000000000000000e+01
2.910000000000000000e+02,6.000000000000000000e+01,4.796999999999999886e+01,5.000000000000000000e+01
2.920000000000000000e+02,6.000000000000000000e+01,4.796999999999999886e+01,5.000000000000000000e+01
2.930000000000000000e+02,6.000000000000000000e+01,4.796999999999999886e+01,5.000000000000000000e+01
2.940000000000000000e+02,6.000000000000000000e+01,4.813000000000000256e+01,5.000000000000000000e+01
2.950000000000000000e+02,6.000000000000000000e+01,4.813000000000000256e+01,5.000000000000000000e+01
2.960000000000000000e+02,6.000000000000000711e+01,4.828999999999999915e+01,5.000000000000000000e+01
2.970000000000000000e+02,6.000000000000000000e+01,4.828999999999999915e+01,5.000000000000000000e+01
2.980000000000000000e+02,6.000000000000000711e+01,4.828999999999999915e+01,5.000000000000000000e+01
2.990000000000000000e+02,6.000000000000000711e+01,4.828999999999999915e+01,5.000000000000000000e+01
3.000000000000000000e+02,5.860263368794306160e+01,4.839000000000000057e+01,5.000000000000000000e+01
3.010000000000000000e+02,5.931093768410688227e+01,4.835999999999999943e+01,5.000000000000000000e+01
3.020000000000000000e+02,5.646957276490056898e+01,4.854999999999999716e+01,5.000000000000000000e+01
3.030000000000000000e+02,5.625529621430601424e+01,4.857999999999999829e+01,5.000000000000000000e+01
3.040000000000000000e+02,5.697296846891056532e+01,4.854999999999999716e+01,5.000000000000000000e+01
3.050000000000000000e+02,5.620783844723988665e+01,4.860999999999999943e+01,5.000000000000000000e+01
3.060000000000000000e+02,5.640858511664746544e+01,4.860999999999999943e+01,5.000000000000000000e+01
3.070000000000000000e+02,5.658616021016826636e+01,4.860999999999999943e+01,5.000000000000000000e+01
3.080000000000000000e+02,5.674693283646366382e+01,4.860999999999999943e+01,5.000000000000000000e+01
3.090000000000000000e+02,5.689552144444972726e+01,4.860999999999999943e+01,5.000000000000000000e+01
3.100000000000000000e+02,5.591860446953234032e+01,4.867999999999999972e+01,5.000000000000000000e+01
3.110000000000000000e+02,5.656333211023826379e+01,4.864999999999999858e+01,5.000000000000000000e+01
3.120000000000000000e+02,5.271204196442148060e+01,4.889999999999999858e+01,5.000000000000000000e+01
3.130000000000000000e+02,5.295950970372443578e+01,4.889999999999999858e+01,5.000000000000000000e+01
3.140000000000000000e+02,5.252618856911807654e+01,4.893999999999999773e+01,5.000000000000000000e+01
3.150000000000000000e+02,5.271875511691711580e+01,4.893999999999999773e+01,5.000000000000000000e+01
3.160000000000000000e+02,5.352089718284040742e+01,4.889999999999999858e+01,5.000000000000000000e+01
3.170000000000000000e+02,5.300741497509867628e+01,4.893999999999999773e+01,5.000000000000000000e+01
3.180000000000000000e+02,5.314185410805586685e+01,4.893999999999999773e+01,5.000000000000000000e+01
3.190000000000000000e+02,5.278517553221941228e+01,4.896999999999999886e+01,5.000000000000000000e+01
3.200000000000000000e+02,5.339060700765517709e+01,4.893999999999999773e+01,5.000000000000000000e+01
3.210000000000000000e+02,5.349225330060225758e+01,4.893999999999999773e+01,5.000000000000000000e+01
3.220000000000000000e+02,5.311179556437591032e+01,4.896999999999999886e+01,5.000000000000000000e+01
3.230000000000000000e+02,5.226426471090641712e+01,4.903000000000000114e+01,5.000000000000000000e+01
3.240000000000000000e+02,4.920510133298785860e+01,4.922999999999999687e+01,5.000000000000000000e+01
3.250000000000000000e+02,5.005449778304554087e+01,4.918999999999999773e+01,5.000000000000000000e+01
3.260000000000000000e+02,5.020670098836061612e+01,4.918999999999999773e+01,5.000000000000000000e+01
3.270000000000000000e+02,4.921904958700556421e+01,4.925999999999999801e+01,5.000000000000000000e+01
3.280000000000000000e+02,4.936406476092935947e+01,4.925999999999999801e+01,5.000000000000000000e+01
3.290000000000000000e+02,4.948625976652995462e+01,4.925999999999999801e+01,5.000000000000000000e+01
3.300000000000000000e+02,4.959190712201809248e+01,4.925999999999999801e+01,5.000000000000000000e+01
3.310000000000000000e+02,4.968555523541623131e+01,4.925999999999999801e+01,5.000000000000000000e+01
3.320000000000000000e+02,4.977050230608288928e+01,4.925999999999999801e+01,5.000000000000000000e+01
3.330000000000000000e+02,4.984913996620116450e+01,4.925999999999999801e+01,5.000000000000000000e+01
3.340000000000000000e+02,4.992320246645682147e+01,4.925999999999999801e+01,5.000000000000000000e+01
3.350000000000000000e+02,5.047252046281771243e+01,4.922999999999999687e+01,5.000000000000000000e+01
3.360000000000000000e+02,4.797440945781192312e+01,4.939000000000000057e+01,5.000000000000000000e+01
3.370000000000000000e+02,4.762791493886011551e+01,4.942000000000000171e+01,5.000000000000000000e+01
3.380000000000000000e+02,4.567797935427289246e+01,4.954999999999999716e+01,5.000000000000000000e+01
3.390000000000000000e+02,4.632066649850359141e+01,4.952000000000000313e+01,5.000000000000000000e+01
3.400000000000000000e+02,4.595739951166533643e+01,4.954999999999999716e+01,5.000000000000000000e+01
3.410000000000000000e+02,4.558755183755978635e+01,4.957999999999999829e+01,5.000000000000000000e+01
3.420000000000000000e+02,4.569081458490953196e+01,4.957999999999999829e+01,5.000000000000000000e+01
